id	filename	md5	size	state
c88293c5-d2de-4bb3-a019-036d7cffef13	TCGA-02-0043-01A-01-TS2.a35ba0fa-995e-49f7-92ed-bf1a2649fa40.svs	0c3d872571fb5b187be46c6acd1e5ec2	672920149	released
38d748c3-ce34-4ca5-b3cd-aae1609832c2	TCGA-32-4209-01A-01-BS1.aaec1f62-5a41-4bed-be82-00a6c011258b.svs	5a1489a8994781adf3fbe85893e82b6e	88489799	released
135f8aa4-3d61-4497-918b-fd527671e1c5	TCGA-06-0208-01B-01-TS1.418e4d04-2b63-473a-b998-63c4614ceed4.svs	8c9a501411b31c73954fc3d6488811b9	182450379	released
b822fb8f-b9f7-4519-9db7-f86535ff5b6b	TCGA-02-0099-01Z-00-DX1.E3BD2989-346F-4580-9E67-23BEEA35094E.svs	e51855ccaf0dda72a7f55a03005f10e7	2799729910	released
7853e212-87bd-4552-9e29-5ae4dd928de6	nationwidechildrens.org_ssf.TCGA-14-1453.xml	adc81b60a8ddc8375a9d1a740e468e86	14470	released
9941b487-b177-4def-b042-ed62c065b86d	nationwidechildrens.org_biospecimen.TCGA-02-0099.xml	cc106a38f3349095abf9141cab7a632c	93754	released
3712d7c0-489e-459a-97dd-309deb8cff2d	TCGA-14-1453-01Z-00-DX2.e761a338-0856-48ba-bdd8-dd9f59a47d5b.svs	b20ada8fc69e59c4621c0a3b76899f69	162169281	released
abd68489-ac64-43be-a854-0943a2eb57fe	nationwidechildrens.org_biospecimen.TCGA-19-A6J5.xml	3271b6d078859d941f8bd4911f9beb95	52150	released
d4b706f0-8db3-401b-90a6-275d3d425351	TCGA-12-0769-01Z-00-DX6.093886ef-289d-45af-a327-457877628447.svs	5b6faceb7bf5e75d16ed9723c6f0171a	206065713	released
a1b1a2f3-b5c6-4d86-b258-4e598b8627ee	TCGA-12-0769-01Z-00-DX2.72cfbf9f-2cc9-4001-b93f-544abda445fa.svs	696d1b7ce3f0f1a40b52e7194a3b9d56	241825893	released
81761a76-bfd7-4fcc-a79b-a48fe3cc5f09	TCGA-06-0154-01A-01-BS1.19aa6589-84ea-4897-84c0-24d52b8453b0.svs	2db7c8d7fa005cb9c5e09acf19253bbb	211023087	released
0de078d1-27d2-43fc-8173-ee9cf8e42e42	TCGA-02-0001-01Z-00-DX1.83fce43e-42ac-4dcd-b156-2908e75f2e47.svs	91e3404320a68871d98d602af6492755	550216921	released
c46e8143-3aa9-440e-9396-91ecea0875f5	TCGA-27-1838-01A-01-TS1.82cc208b-d0be-4bbb-bf44-987ba20fc572.svs	e1672394211f7a60b620c06d4d9d6d1b	212199443	released
68e4bacd-9774-42c9-ab69-8cb63064b54a	TCGA-41-2572-01A-01-BS1.3438bf92-a4df-492b-9603-3e738729b2ae.svs	5528979316d1de525f187bb708378f59	100197493	released
1cc4634e-4f68-4ae8-bff1-eab006889b95	TCGA-26-1442-01Z-00-DX1.FD8D4EB7-AD5E-49E8-BD0B-6CDDEA8DDB35.svs	506244c15ce7359938bedd9fd6f4f64b	1747443781	released
51e529a8-f3b8-47dd-8dd0-1677976c976f	nationwidechildrens.org_biospecimen.TCGA-06-0138.xml	a8fc973107ded1ddbbef71363673232c	158287	released
dfd17236-6366-431c-9f80-ac13b161d37e	TCGA-27-1838-01A-01-BS1.a5f46405-6888-4748-8e02-8617559337fd.svs	672c83a49338d8e85b15e77e52b0a05f	35339109	released
98220f51-495e-4ce4-b798-ee9e6ecfd66e	nationwidechildrens.org_biospecimen.TCGA-41-2572.xml	918d303deb2bda34273bbac31deca606	87283	released
04e19125-796c-4b2c-8923-59600052db7a	TCGA-32-1991-01A-01-BS1.8451f72f-1d5a-4b84-a65e-2d2ad2cbae39.svs	1a6fcfdd609f9df3e5076c962e479213	114892497	released
78d76ef6-4a80-4f06-94f6-53e94fc26bab	TCGA-19-0960-01Z-00-DX1.b7c197ae-a66a-4b6f-8598-530dc5a0cc81.svs	4f53c5361eaed2de9f80fc3cc4be8949	52641671	released
01c9a700-e366-43f4-b2fa-cd1dfc2353e8	nationwidechildrens.org_biospecimen.TCGA-14-2555.xml	12ed757323df19c6fa6ec7d65e2352f6	82165	released
aa4bb758-ef29-48e9-aad3-2b62df21aafc	TCGA-06-0187-01A-01-TS1.f9ee0fe5-a776-40cb-ab9c-a6e2726047c5.svs	2035912161fcd4d9e0b890025f8157d4	169445101	released
fcd2bb1e-202e-4c0b-a271-264135f3f413	nationwidechildrens.org_biospecimen.TCGA-06-0210.xml	534ea8423a89f0862e199d00350792a1	198346	released
